MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Pressure,Temp,Hour,Month,RainTomorrow
25.0,33.0,N,18.0,59.05,1013.0,32.0,11,2,Yes
25.0,33.0,NNW,18.4,59.05,1012.0,32.0,12,2,Yes
25.0,33.0,W,17.6,55.15,1011.0,32.2,13,2,Yes
25.0,33.0,W,17.6,59.05,1010.0,32.0,14,2,Yes
25.0,33.0,W,16.2,55.81,1009.0,33.0,15,2,Yes
25.0,33.0,N,14.4,56.05,1009.1,31.9,16,2,Yes
25.0,33.0,S,14.4,66.18,1010.0,30.0,17,2,Yes
25.0,33.0,SW,15.1,65.98,1010.0,29.0,18,2,Yes
25.0,33.0,S,14.4,74.01,1011.1,28.0,19,2,Yes
25.0,33.0,SW,15.5,74.3,1012.0,28.0,20,2,Yes
25.0,33.0,SSW,15.1,74.3,1012.0,28.0,21,2,Yes
25.0,33.0,SW,14.0,78.97,1012.1,27.0,22,2,Yes
25.0,33.0,NE,10.8,78.78,1012.0,27.0,23,2,Yes
24.0,31.0,NNW,9.0,78.78,1012.0,27.0,0,2,Yes
24.0,31.0,WNW,7.9,88.26,1011.1,25.1,1,2,Yes
24.0,31.0,W,6.8,88.68,1011.0,25.0,2,2,Yes
24.0,31.0,N,6.8,88.68,1011.0,25.0,3,2,Yes
24.0,31.0,NNW,7.2,88.54,1011.0,25.1,4,2,Yes
24.0,31.0,NE,7.2,88.68,1011.0,25.0,5,2,Yes
24.0,31.0,N,5.4,88.68,1012.0,25.0,6,2,Yes
24.0,31.0,W,4.7,84.29,1012.1,25.1,7,2,Yes
24.0,31.0,W,9.4,78.64,1013.0,26.0,8,2,Yes
24.0,31.0,NW,13.3,74.14,1014.0,27.0,9,2,Yes
24.0,31.0,N,16.6,71.12,1014.0,27.9,10,2,Yes
24.0,31.0,W,19.1,62.28,1013.0,30.0,11,2,Yes
24.0,31.0,NW,19.4,58.82,1012.0,31.0,12,2,Yes
24.0,31.0,N,19.8,60.1,1011.0,30.9,13,2,Yes
24.0,31.0,SW,18.0,62.5,1010.0,31.0,14,2,Yes
24.0,31.0,SSE,18.4,94.23,1009.0,26.0,15,2,Yes
24.0,31.0,SSW,27.4,76.54,1009.1,29.2,16,2,Yes
24.0,31.0,S,29.5,70.11,1009.0,29.0,17,2,Yes
24.0,31.0,S,20.5,70.11,1010.0,29.0,18,2,Yes
24.0,31.0,E,13.0,73.83,1011.0,28.0,19,2,Yes
24.0,31.0,NNE,10.8,94.15,1012.0,24.0,20,2,Yes
24.0,31.0,NE,7.9,88.68,1011.0,25.0,21,2,Yes
24.0,31.0,E,8.3,78.83,1012.1,26.0,22,2,Yes
24.0,31.0,E,5.8,83.45,1012.0,25.0,23,2,Yes
24.0,33.0,ESE,4.3,83.57,1012.0,26.0,0,2,Yes
24.0,33.0,SSE,5.4,83.7,1012.0,26.0,1,2,Yes
24.0,33.0,W,5.0,88.68,1011.0,25.0,2,2,Yes
24.0,33.0,NW,4.0,94.15,1011.0,24.0,3,2,Yes
24.0,33.0,NE,4.0,93.32,1011.0,24.1,4,2,Yes
24.0,33.0,W,5.4,94.15,1011.0,24.0,5,2,Yes
24.0,33.0,NNW,7.2,94.15,1012.0,24.0,6,2,Yes
24.0,33.0,N,10.4,93.77,1012.1,24.1,7,2,Yes
24.0,33.0,NNW,15.5,88.76,1013.0,26.0,8,2,Yes
24.0,33.0,NNW,19.4,78.78,1014.0,27.0,9,2,Yes
24.0,33.0,ENE,22.0,70.1,1014.0,29.0,10,2,Yes
24.0,33.0,W,25.2,62.28,1013.0,30.0,11,2,Yes
24.0,33.0,W,20.9,59.05,1012.0,32.0,12,2,Yes
24.0,33.0,E,14.8,53.13,1011.0,32.9,13,2,Yes
24.0,33.0,W,16.6,52.52,1009.0,33.0,14,2,Yes
24.0,33.0,W,16.2,52.52,1009.0,33.0,15,2,Yes
24.0,33.0,N,15.5,50.65,1008.3,32.8,16,2,Yes
24.0,33.0,S,19.1,66.38,1009.0,31.0,17,2,Yes
24.0,33.0,S,20.5,65.98,1010.0,29.0,18,2,Yes
24.0,33.0,SSE,19.1,63.32,1010.1,28.9,19,2,Yes
24.0,33.0,SE,15.8,62.06,1010.0,29.0,20,2,Yes
24.0,33.0,SE,14.4,65.77,1011.0,28.0,21,2,Yes
24.0,33.0,ESE,14.0,66.45,1011.1,27.9,22,2,Yes
24.0,33.0,ESE,13.7,65.77,1011.0,28.0,23,2,Yes
25.0,33.0,ENE,11.9,69.74,1012.0,27.0,0,2,Yes
25.0,33.0,ESE,8.6,70.98,1011.1,26.8,1,2,Yes
25.0,33.0,ENE,9.4,73.96,1011.0,26.0,2,2,Yes
25.0,33.0,ENE,8.6,72.31,1011.0,27.0,3,2,Yes
25.0,33.0,SSE,7.6,79.27,1011.1,25.9,4,2,Yes
25.0,33.0,E,7.6,73.97,1011.0,26.0,5,2,Yes
25.0,33.0,E,8.3,73.97,1012.0,26.0,6,2,Yes
25.0,33.0,SSE,8.6,71.15,1013.0,26.8,7,2,Yes
25.0,33.0,S,11.2,65.77,1013.0,28.0,8,2,Yes
25.0,33.0,E,14.8,62.06,1014.0,29.0,9,2,Yes
25.0,33.0,SSE,15.5,63.27,1014.1,29.8,10,2,Yes
25.0,33.0,W,16.6,62.28,1013.0,30.0,11,2,Yes
25.0,33.0,E,24.1,52.27,1013.0,32.0,12,2,Yes
25.0,33.0,ESE,23.8,50.78,1012.0,32.8,13,2,Yes
25.0,33.0,E,27.7,52.52,1011.0,33.0,14,2,Yes
25.0,33.0,E,23.0,49.4,1010.0,33.0,15,2,Yes
25.0,33.0,SSW,20.2,66.93,1010.1,30.0,16,2,Yes
25.0,33.0,SSW,21.6,58.82,1010.0,31.0,17,2,Yes
25.0,33.0,ESE,18.0,65.98,1011.0,29.0,18,2,Yes
25.0,33.0,NNW,11.5,88.34,1012.1,25.2,19,2,Yes
25.0,33.0,W,7.2,88.68,1013.0,25.0,20,2,Yes
25.0,33.0,W,5.0,83.57,1013.0,26.0,21,2,Yes
25.0,33.0,NE,5.0,88.76,1013.1,26.0,22,2,Yes
25.0,33.0,NW,6.1,94.19,1013.0,25.0,23,2,Yes
24.0,31.0,W,7.9,88.68,1013.0,25.0,0,2,Yes
24.0,31.0,ENE,8.3,89.04,1012.1,25.0,1,2,Yes
24.0,31.0,ENE,5.4,88.68,1011.0,25.0,2,2,Yes
24.0,31.0,W,5.8,94.15,1011.0,24.0,3,2,Yes
24.0,31.0,ESE,6.5,93.85,1011.2,24.1,4,2,Yes
24.0,31.0,NNE,6.5,83.45,1011.0,25.0,5,2,Yes
24.0,31.0,NE,6.5,88.68,1012.0,25.0,6,2,Yes
24.0,31.0,W,6.8,93.92,1013.1,24.1,7,2,Yes
24.0,31.0,WNW,10.8,88.68,1013.0,25.0,8,2,Yes
24.0,31.0,WNW,12.2,83.57,1014.0,26.0,9,2,Yes
24.0,31.0,NE,16.2,75.15,1014.1,28.8,10,2,Yes
24.0,31.0,WNW,23.4,78.92,1014.0,28.0,11,2,Yes
24.0,31.0,W,25.6,70.29,1013.0,30.0,12,2,Yes
24.0,31.0,WNW,25.9,66.28,1012.1,30.0,13,2,Yes
24.0,31.0,S,27.7,66.18,1011.0,30.0,14,2,Yes
24.0,31.0,SSE,28.1,62.5,1010.0,31.0,15,2,Yes
24.0,31.0,S,28.1,60.04,1010.2,30.6,16,2,Yes
24.0,31.0,S,17.6,74.47,1010.0,29.0,17,2,Yes
24.0,31.0,ESE,16.6,70.11,1011.0,29.0,18,2,Yes
24.0,31.0,ESE,14.8,75.01,1012.1,27.9,19,2,Yes
24.0,31.0,E,9.4,74.3,1012.0,28.0,20,2,Yes
24.0,31.0,E,9.0,78.78,1013.0,27.0,21,2,Yes
24.0,31.0,ENE,7.9,84.0,1013.2,26.9,22,2,Yes
24.0,31.0,E,8.3,83.68,1013.0,27.0,23,2,Yes
25.9,31.0,ENE,8.6,88.76,1013.0,26.0,0,2,No
25.9,31.0,ESE,6.8,84.31,1013.0,25.9,1,2,No
25.9,31.0,W,18.7,88.76,1012.0,26.0,2,2,No
25.9,31.0,ENE,24.5,88.76,1012.0,26.0,3,2,No
25.9,31.0,E,14.0,88.68,1012.2,26.0,4,2,No
25.9,31.0,E,9.7,83.57,1012.0,26.0,5,2,No
25.9,31.0,ESE,5.4,74.14,1013.0,27.0,6,2,No
25.9,31.0,SE,6.5,75.64,1014.0,26.8,7,2,No
25.9,31.0,E,8.6,78.78,1014.0,27.0,8,2,No
25.9,31.0,E,10.8,74.3,1015.0,28.0,9,2,No
25.9,31.0,E,16.6,66.21,1015.1,29.1,10,2,No
25.9,31.0,NE,26.3,62.5,1015.0,31.0,11,2,No
25.9,31.0,E,41.8,62.5,1014.0,31.0,12,2,No
25.9,31.0,E,50.0,59.43,1013.0,30.9,13,2,No
25.9,31.0,ENE,53.6,58.82,1011.0,31.0,14,2,No
25.9,31.0,NNE,42.8,74.47,1011.0,29.0,15,2,No
25.9,31.0,E,33.1,65.29,1011.1,30.1,16,2,No
25.9,31.0,E,21.6,66.18,1011.0,30.0,17,2,No
25.9,31.0,E,13.3,62.28,1012.0,30.0,18,2,No
25.9,31.0,E,11.9,66.02,1012.2,28.9,19,2,No
25.9,31.0,E,10.4,78.78,1013.0,27.0,20,2,No
25.9,31.0,NE,9.0,78.78,1014.0,27.0,21,2,No
25.9,31.0,E,7.2,78.47,1014.2,27.0,22,2,No
25.9,31.0,W,4.7,78.78,1015.0,27.0,23,2,No
25.0,34.0,E,5.4,74.14,1014.0,27.0,0,2,Yes
25.0,34.0,ESE,6.8,74.74,1014.0,26.9,1,2,Yes
25.0,34.0,E,10.4,74.14,1013.0,27.0,2,2,Yes
25.0,34.0,ENE,9.4,78.64,1013.0,26.0,3,2,Yes
25.0,34.0,ESE,9.0,78.45,1013.0,26.0,4,2,Yes
25.0,34.0,N,8.3,94.19,1013.0,25.0,5,2,Yes
25.0,34.0,W,8.6,94.19,1014.0,25.0,6,2,Yes
25.0,34.0,W,10.8,87.69,1014.1,26.0,7,2,Yes
25.0,34.0,W,14.8,78.78,1015.0,27.0,8,2,Yes
25.0,34.0,NE,17.3,74.3,1016.0,28.0,9,2,Yes
25.0,34.0,E,20.9,62.22,1016.0,30.0,10,2,Yes
25.0,34.0,E,23.8,55.57,1015.0,32.0,11,2,Yes
25.0,34.0,E,25.2,52.27,1014.0,32.0,12,2,Yes
25.0,34.0,E,25.6,50.07,1013.1,32.9,13,2,Yes
25.0,34.0,E,39.2,52.27,1012.0,32.0,14,2,Yes
25.0,34.0,ENE,52.2,46.71,1011.0,34.0,15,2,Yes
25.0,34.0,E,43.2,52.18,1011.0,33.0,16,2,Yes
25.0,34.0,ESE,51.8,49.4,1011.0,33.0,17,2,Yes
25.0,34.0,ESE,19.4,52.27,1011.0,32.0,18,2,Yes
25.0,34.0,ESE,11.9,53.63,1012.2,30.8,19,2,Yes
25.0,34.0,SE,9.0,62.28,1014.0,30.0,20,2,Yes
25.0,34.0,E,7.9,62.06,1015.0,29.0,21,2,Yes
25.0,34.0,E,7.2,66.85,1015.1,27.9,22,2,Yes
25.0,34.0,ENE,5.4,74.14,1015.0,27.0,23,2,Yes
24.0,32.0,NE,3.6,74.14,1015.0,27.0,0,2,Yes
24.0,32.0,SE,4.7,73.52,1015.0,26.2,1,2,Yes
24.0,32.0,ENE,6.1,78.5,1014.0,25.0,2,2,Yes
24.0,32.0,E,5.8,73.97,1014.0,26.0,3,2,Yes
24.0,32.0,SE,4.0,78.82,1014.1,25.0,4,2,Yes
24.0,32.0,NE,4.0,83.34,1014.0,24.0,5,2,Yes
24.0,32.0,NE,6.1,83.34,1014.0,24.0,6,2,Yes
24.0,32.0,W,9.7,87.89,1015.1,24.1,7,2,Yes
24.0,32.0,N,14.0,78.64,1016.0,26.0,8,2,Yes
24.0,32.0,NNE,17.3,74.14,1016.0,27.0,9,2,Yes
24.0,32.0,NE,18.0,59.14,1016.2,29.9,10,2,Yes
24.0,32.0,E,29.2,55.32,1016.0,31.0,11,2,Yes
24.0,32.0,ENE,35.3,52.27,1015.0,32.0,12,2,Yes
24.0,32.0,N,33.5,52.89,1014.1,31.9,13,2,Yes
24.0,32.0,E,37.4,52.27,1013.0,32.0,14,2,Yes
24.0,32.0,ENE,32.4,52.27,1012.0,32.0,15,2,Yes
24.0,32.0,SE,27.7,53.19,1012.1,31.9,16,2,Yes
24.0,32.0,W,22.0,55.57,1012.0,32.0,17,2,Yes
24.0,32.0,SE,13.7,62.28,1013.0,30.0,18,2,Yes
24.0,32.0,E,11.5,65.89,1013.2,29.9,19,2,Yes
24.0,32.0,SE,10.8,62.28,1014.0,30.0,20,2,Yes
24.0,32.0,ESE,9.7,62.06,1015.0,29.0,21,2,Yes
24.0,32.0,ESE,9.7,63.31,1016.1,28.8,22,2,Yes
24.0,32.0,ENE,9.0,69.74,1016.0,27.0,23,2,Yes
25.9,34.0,E,9.4,69.74,1016.0,27.0,0,2,No
25.9,34.0,SE,7.2,70.82,1015.2,26.9,1,2,No
25.9,34.0,ENE,16.2,69.74,1015.0,27.0,2,2,No
25.9,34.0,NE,22.0,73.97,1014.0,26.0,3,2,No
25.9,34.0,E,24.8,74.94,1014.0,25.9,4,2,No
25.9,34.0,NE,23.8,73.97,1013.0,26.0,5,2,No
25.9,34.0,NE,15.8,73.97,1014.0,26.0,6,2,No
25.9,34.0,E,14.8,79.21,1015.1,25.9,7,2,No
25.9,34.0,E,16.6,65.77,1016.0,28.0,8,2,No
25.9,34.0,ENE,18.4,62.28,1016.0,30.0,9,2,No
25.9,34.0,E,19.1,56.45,1016.1,30.9,10,2,No
25.9,34.0,W,18.4,46.45,1016.0,33.0,11,2,No
25.9,34.0,ENE,36.4,43.65,1015.0,33.0,12,2,No
25.9,34.0,E,30.6,49.76,1013.1,33.0,13,2,No
25.9,34.0,NE,24.1,41.27,1012.0,34.0,14,2,No
25.9,34.0,W,20.9,41.27,1011.0,34.0,15,2,No
25.9,34.0,ENE,18.0,42.85,1011.1,33.8,16,2,No
25.9,34.0,WSW,13.7,55.57,1012.0,32.0,17,2,No
25.9,34.0,SSE,14.0,62.5,1012.0,31.0,18,2,No
25.9,34.0,SE,14.8,62.61,1013.1,29.9,19,2,No
25.9,34.0,SE,14.8,62.28,1014.0,30.0,20,2,No
25.9,34.0,ESE,13.3,65.98,1014.0,29.0,21,2,No
25.9,34.0,ESE,11.5,63.3,1014.1,28.8,22,2,No
25.9,34.0,SE,10.4,69.92,1014.0,28.0,23,2,No
25.0,34.0,ENE,9.0,73.97,1013.0,26.0,0,2,No
25.0,34.0,E,7.9,70.98,1013.0,26.8,1,2,No
25.0,34.0,ENE,10.4,73.97,1012.0,26.0,2,2,No
25.0,34.0,E,8.6,78.5,1011.0,25.0,3,2,No
25.0,34.0,E,9.0,75.29,1011.1,25.8,4,2,No
25.0,34.0,SE,9.0,78.5,1011.0,25.0,5,2,No
25.0,34.0,SE,9.4,83.45,1012.0,25.0,6,2,No
25.0,34.0,NE,9.0,83.93,1013.1,25.0,7,2,No
25.0,34.0,E,13.7,65.77,1013.0,28.0,8,2,No
25.0,34.0,E,17.6,58.58,1014.0,30.0,9,2,No
25.0,34.0,SE,21.2,59.25,1014.1,30.0,10,2,No
25.0,34.0,ESE,24.5,52.27,1014.0,32.0,11,2,No
25.0,34.0,E,25.6,52.97,1013.0,32.3,12,2,No
25.0,34.0,ESE,25.6,44.73,1011.1,33.9,13,2,No
25.0,34.0,NNE,23.0,43.92,1010.0,34.0,14,2,No
25.0,34.0,W,23.0,43.92,1009.0,34.0,15,2,No
25.0,34.0,ENE,22.3,52.58,1009.1,32.9,16,2,No
25.0,34.0,SSE,23.4,55.57,1009.0,32.0,17,2,No
25.0,34.0,SSE,22.0,58.82,1010.0,31.0,18,2,No
25.0,34.0,SE,17.6,58.87,1011.0,28.9,19,2,No
25.0,34.0,SE,18.0,58.35,1012.0,29.0,20,2,No
25.0,34.0,SE,18.0,61.84,1012.0,28.0,21,2,No
25.0,34.0,SE,17.3,66.01,1012.2,27.8,22,2,No
25.0,34.0,SSE,15.8,65.77,1012.0,28.0,23,2,No
25.0,35.0,SE,13.7,65.57,1012.0,27.0,0,2,No
25.0,35.0,SE,12.2,66.64,1012.0,26.9,1,2,No
25.0,35.0,SE,15.5,65.57,1011.0,27.0,2,2,No
25.0,35.0,SE,14.8,69.55,1011.0,26.0,3,2,No
25.0,35.0,SE,13.7,70.98,1011.1,25.9,4,2,No
25.0,35.0,E,13.0,78.5,1011.0,25.0,5,2,No
25.0,35.0,E,13.7,69.55,1012.0,26.0,6,2,No
25.0,35.0,E,15.8,74.69,1013.1,25.9,7,2,No
25.0,35.0,ENE,22.3,65.77,1013.0,28.0,8,2,No
25.0,35.0,ENE,23.8,62.06,1014.0,29.0,9,2,No
25.0,35.0,E,23.8,56.45,1014.1,30.9,10,2,No
25.0,35.0,W,23.0,55.57,1013.0,32.0,11,2,No
25.0,35.0,W,23.4,52.52,1012.0,33.0,12,2,No
25.0,35.0,ESE,21.6,52.61,1011.1,33.9,13,2,No
25.0,35.0,ENE,19.1,46.97,1010.0,35.0,14,2,No
25.0,35.0,W,18.0,49.66,1009.0,34.0,15,2,No
25.0,35.0,SSE,16.9,52.49,1008.2,32.9,16,2,No
25.0,35.0,S,16.2,52.27,1009.0,32.0,17,2,No
25.0,35.0,S,17.6,52.01,1009.0,31.0,18,2,No
25.0,35.0,SSE,22.3,58.57,1010.0,30.0,19,2,No
25.0,35.0,SE,23.8,58.34,1011.0,29.0,20,2,No
25.0,35.0,SE,23.8,61.83,1012.0,28.0,21,2,No
25.0,35.0,SE,24.8,61.83,1012.0,28.0,22,2,No
25.0,35.0,SE,25.9,65.55,1012.0,27.0,23,2,No
24.9,35.0,SE,26.6,65.55,1012.0,27.0,0,3,No
24.9,35.0,SE,26.6,65.55,1011.0,27.0,1,3,No
24.9,35.0,SE,24.5,65.55,1011.0,27.0,2,3,No
24.9,35.0,SE,22.3,69.55,1010.0,26.0,3,3,No
24.9,35.0,SSE,18.7,71.28,1010.1,25.9,4,3,No
24.9,35.0,SE,14.8,73.97,1010.0,26.0,5,3,No
24.9,35.0,SE,13.0,84.98,1011.0,24.9,6,3,No
24.9,35.0,SW,15.8,76.85,1011.2,25.9,7,3,No
24.9,35.0,E,22.0,69.74,1012.0,27.0,8,3,No
24.9,35.0,SE,22.3,65.77,1012.0,28.0,9,3,No
24.9,35.0,ESE,22.0,58.86,1013.1,29.9,10,3,No
24.9,35.0,W,21.6,55.57,1012.0,32.0,11,3,No
24.9,35.0,W,20.5,55.57,1011.0,32.0,12,3,No
24.9,35.0,N,18.7,50.17,1009.2,33.8,13,3,No
24.9,35.0,W,15.1,44.18,1008.0,35.0,14,3,No
24.9,35.0,SSW,15.5,49.4,1007.0,33.0,15,3,No
24.9,35.0,S,20.2,52.49,1007.2,31.9,16,3,No
24.9,35.0,S,27.0,58.59,1008.0,30.1,17,3,No
24.9,35.0,S,30.2,58.35,1008.0,29.0,18,3,No
24.9,35.0,SE,29.5,59.28,1009.1,28.8,19,3,No
24.9,35.0,SE,25.9,65.77,1010.0,28.0,20,3,No
24.9,35.0,SE,22.0,65.77,1011.0,28.0,21,3,No
24.9,35.0,SSE,21.2,70.7,1011.1,26.9,22,3,No
24.9,35.0,SSE,20.9,69.74,1011.0,27.0,23,3,No
25.9,33.0,SE,19.8,73.97,1011.0,26.0,0,3,No
25.9,33.0,SSE,18.0,74.94,1010.1,25.9,1,3,No
25.9,33.0,SSE,18.7,73.97,1009.0,26.0,2,3,No
25.9,33.0,SSE,18.4,73.97,1009.0,26.0,3,3,No
25.9,33.0,S,16.2,75.07,1009.1,25.9,4,3,No
25.9,33.0,SSE,15.8,73.97,1009.0,26.0,5,3,No
25.9,33.0,SE,15.5,73.97,1010.0,26.0,6,3,No
25.9,33.0,SSE,17.3,74.7,1010.2,26.0,7,3,No
25.9,33.0,SE,23.8,69.74,1011.0,27.0,8,3,No
25.9,33.0,E,28.4,65.77,1012.0,28.0,9,3,No
25.9,33.0,ESE,29.2,56.32,1012.1,30.0,10,3,No
25.9,33.0,ESE,29.2,55.32,1011.0,31.0,11,3,No
25.9,33.0,E,27.7,49.14,1010.0,32.0,12,3,No
25.9,33.0,ESE,25.9,49.64,1008.2,32.8,13,3,No
25.9,33.0,E,23.8,46.45,1007.0,33.0,14,3,No
25.9,33.0,ESE,23.4,46.45,1007.0,33.0,15,3,No
25.9,33.0,S,24.8,52.2,1007.1,31.9,16,3,No
25.9,33.0,S,25.6,52.01,1007.0,31.0,17,3,No
25.9,33.0,SSE,25.9,51.76,1007.0,30.0,18,3,No
25.9,33.0,S,24.5,62.9,1007.2,28.8,19,3,No
25.9,33.0,S,22.0,62.06,1008.0,29.0,20,3,No
25.9,33.0,SE,16.9,65.77,1008.0,28.0,21,3,No
25.9,33.0,ESE,14.4,67.76,1009.1,27.8,22,3,No
25.9,33.0,SE,15.5,74.14,1009.0,27.0,23,3,No
25.0,35.0,SSE,18.0,74.14,1009.0,27.0,0,3,No
25.0,35.0,SE,18.4,79.73,1008.2,26.0,1,3,No
25.0,35.0,SE,16.2,83.56,1008.0,26.0,2,3,No
25.0,35.0,SE,14.4,83.57,1008.0,26.0,3,3,No
25.0,35.0,SE,14.4,88.97,1008.2,25.0,4,3,No
25.0,35.0,SE,14.4,88.68,1008.0,25.0,5,3,No
25.0,35.0,SE,14.4,83.45,1009.0,25.0,6,3,No
25.0,35.0,ESE,16.2,84.52,1010.1,26.0,7,3,No
25.0,35.0,E,22.3,74.3,1011.0,28.0,8,3,No
25.0,35.0,E,27.0,70.11,1011.0,29.0,9,3,No
25.0,35.0,SE,29.5,59.14,1011.1,31.0,10,3,No
25.0,35.0,SE,30.2,55.57,1010.0,32.0,11,3,No
25.0,35.0,SSE,29.9,49.66,1009.0,34.0,12,3,No
25.0,35.0,SE,29.2,47.94,1008.1,34.7,13,3,No
25.0,35.0,SSE,27.7,44.18,1007.0,35.0,14,3,No
25.0,35.0,SSE,27.7,49.66,1006.0,34.0,15,3,No
25.0,35.0,S,27.0,56.02,1006.1,32.9,16,3,No
25.0,35.0,S,27.4,59.05,1006.0,32.0,17,3,No
25.0,35.0,SSE,26.6,58.82,1006.0,31.0,18,3,No
25.0,35.0,SE,24.1,63.16,1007.2,29.8,19,3,No
25.0,35.0,S,21.6,65.98,1008.0,29.0,20,3,No
25.0,35.0,SE,18.7,74.3,1008.0,28.0,21,3,No
25.0,35.0,SE,16.9,75.38,1009.1,27.9,22,3,No
25.0,35.0,SE,16.6,83.68,1009.0,27.0,23,3,No
25.9,33.0,S,17.3,78.78,1009.0,27.0,0,3,No
25.9,33.0,S,17.3,84.61,1008.1,26.8,1,3,No
25.9,33.0,SSW,12.6,88.76,1008.0,26.0,2,3,No
25.9,33.0,S,11.2,88.76,1008.0,26.0,3,3,No
25.9,33.0,SSE,9.4,89.18,1008.1,25.9,4,3,No
25.9,33.0,SE,7.9,88.76,1008.0,26.0,5,3,No
25.9,33.0,SE,7.6,88.76,1009.0,26.0,6,3,No
25.9,33.0,SSE,10.8,88.9,1010.1,26.0,7,3,No
25.9,33.0,NE,16.2,78.92,1010.0,28.0,8,3,No
25.9,33.0,ESE,18.7,66.18,1011.0,30.0,9,3,No
25.9,33.0,SE,20.5,66.49,1011.1,29.9,10,3,No
25.9,33.0,SSE,24.5,62.5,1010.0,31.0,11,3,No
25.9,33.0,W,25.9,55.57,1009.0,32.0,12,3,No
25.9,33.0,ESE,23.8,53.34,1008.1,31.9,13,3,No
25.9,33.0,SW,24.1,52.52,1007.0,33.0,14,3,No
25.9,33.0,S,23.4,55.81,1006.0,33.0,15,3,No
25.9,33.0,SSE,23.0,59.55,1006.1,31.9,16,3,No
25.9,33.0,S,23.8,59.05,1006.0,32.0,17,3,No
25.9,33.0,S,23.4,66.18,1006.0,30.0,18,3,No
25.9,33.0,S,20.2,71.4,1007.1,28.8,19,3,No
25.9,33.0,SE,19.8,78.92,1007.0,28.0,20,3,No
25.9,33.0,ESE,18.4,78.92,1008.0,28.0,21,3,No
25.9,33.0,SE,17.6,84.15,1008.2,27.0,22,3,No
25.9,33.0,SSE,16.9,83.68,1008.0,27.0,23,3,No
26.0,34.0,SSE,16.2,83.68,1009.0,27.0,0,3,No
26.0,34.0,SSW,14.0,84.21,1008.1,26.9,1,3,No
26.0,34.0,SSE,15.1,83.68,1007.0,27.0,2,3,No
26.0,34.0,SSE,13.3,83.68,1007.0,27.0,3,3,No
26.0,34.0,SSW,11.2,89.11,1008.0,26.0,4,3,No
26.0,34.0,ESE,9.7,88.76,1008.0,26.0,5,3,No
26.0,34.0,ESE,7.9,94.23,1009.0,26.0,6,3,No
26.0,34.0,ENE,8.3,84.68,1009.1,26.9,7,3,No
26.0,34.0,NNE,12.2,88.84,1009.0,27.0,8,3,No
26.0,34.0,SE,13.3,79.06,1010.0,29.0,9,3,No
26.0,34.0,NNE,14.8,70.86,1010.1,30.0,10,3,No
26.0,34.0,ESE,16.2,55.57,1009.0,32.0,11,3,No
26.0,34.0,W,16.9,55.81,1008.0,33.0,12,3,No
26.0,34.0,WNW,18.0,56.16,1007.2,32.9,13,3,No
26.0,34.0,WSW,19.8,52.52,1006.0,33.0,14,3,No
26.0,34.0,W,20.5,52.77,1005.0,34.0,15,3,No
26.0,34.0,S,22.7,60.0,1005.2,32.8,16,3,No
26.0,34.0,S,23.8,66.38,1006.0,31.0,17,3,No
26.0,34.0,S,24.1,70.29,1006.0,30.0,18,3,No
26.0,34.0,S,24.1,70.94,1007.1,28.8,19,3,No
26.0,34.0,S,24.1,69.92,1008.0,28.0,20,3,No
26.0,34.0,SSE,22.0,69.92,1008.0,28.0,21,3,No
26.0,34.0,SE,21.2,75.61,1009.1,27.8,22,3,No
26.0,34.0,SE,21.2,83.68,1009.0,27.0,23,3,No
26.9,34.0,SE,20.2,83.68,1009.0,27.0,0,3,Yes
26.9,34.0,SSE,18.7,84.21,1008.2,26.9,1,3,Yes
26.9,34.0,SSE,18.7,83.68,1009.0,27.0,2,3,Yes
26.9,34.0,S,18.7,83.68,1009.0,27.0,3,3,Yes
26.9,34.0,S,18.4,84.34,1009.1,26.9,4,3,Yes
26.9,34.0,SSE,17.6,83.68,1009.0,27.0,5,3,Yes
26.9,34.0,SE,16.2,83.68,1010.0,27.0,6,3,Yes
26.9,34.0,SE,15.1,84.01,1010.1,27.0,7,3,Yes
26.9,34.0,SE,23.8,78.92,1011.0,28.0,8,3,Yes
26.9,34.0,ESE,26.6,74.47,1011.0,29.0,9,3,Yes
26.9,34.0,SE,28.1,66.48,1012.0,31.0,10,3,Yes
26.9,34.0,SE,29.2,59.05,1011.0,32.0,11,3,Yes
26.9,34.0,SE,34.9,55.81,1010.0,33.0,12,3,Yes
26.9,34.0,SE,33.8,56.23,1009.1,32.9,13,3,Yes
26.9,34.0,SSE,31.3,52.77,1008.0,34.0,14,3,Yes
26.9,34.0,S,30.2,59.28,1008.0,33.0,15,3,Yes
26.9,34.0,S,28.8,56.33,1007.2,32.9,16,3,Yes
26.9,34.0,SSE,27.7,59.05,1007.0,32.0,17,3,Yes
26.9,34.0,S,25.6,66.18,1008.0,30.0,18,3,Yes
26.9,34.0,SE,20.5,66.36,1008.2,29.8,19,3,Yes
26.9,34.0,SSE,20.2,70.11,1009.0,29.0,20,3,Yes
26.9,34.0,SSE,20.2,70.11,1010.0,29.0,21,3,Yes
26.9,34.0,SE,20.2,75.19,1010.2,27.9,22,3,Yes
26.9,34.0,SSE,19.8,74.3,1010.0,28.0,23,3,Yes
26.0,34.8,SE,18.7,74.3,1009.0,28.0,0,3,Yes
26.0,34.8,SE,18.0,83.54,1009.0,27.0,1,3,Yes
